;name;address;e-mail;site;telephone;e_mail
437;Sushi Chiwa;61 rue Faidherbe, 59800, Лилль Франция;;http://www.sushichiwa.com/;tel:+33 3 20 55 23 53;
438;La taverne du petit Wasquehal;2 rue Faidherbe, 59290 Wasquehal, Лилль Франция;;http://www.leptitwasquehal.com;tel:+33 3 20 72 02 27;
439;Estaminet de la ferme aux oies;101 rue du Pave Strategique, 59700 Marcq-en-Baroeul, Лилль Франция;;http://www.lestaminetdelafermeauxoies.fr/;tel:+33 3 20 65 42 63;mailto:estaminetdelafermeauxoies@gmail.com?subject=?
440;Paddo Café;19 rue du Cirque, 59800, Лилль Франция;;http://www.facebook.com/paddocafe/;;
441;Au Pho Ly's;39 rue des Postes, 59000, Лилль Франция;;http://www.facebook.com/pages/Au-Ph%C3%B4-Lys/211544942352881;tel:+33 3 20 13 71 23;
442;Le Napoleon;Place de la Gare 17 Place de la Gare, 59000, Лилль Франция;;http://www.hotel-napoleon-lille.com/;tel:+33 3 20 42 19 69;mailto:hotel-napoleon-lille@orange.fr?subject=?
443;Le Just'in;95 avenue de Flandre, 59491 Вильнев-д'Аск, Лилль Франция;;http://www.lejustin.com/#;tel:+33 3 62 23 52 62;
444;Restaurant de l'Hippodrome;Bascule du Croise 137, boulevard Clémenceau, 59700 Marcq-en-Baroeul, Лилль Франция;;http://www.restaurant-hippodrome.fr;tel:+33 3 20 72 15 16;
445;Pizzeria Zio;4 rue de la Station, 59650 Вильнев-д'Аск, Лилль Франция;;http://www.pizza-zio.fr;tel:+33 3 20 34 11 61;mailto:votreavisnousinteresse@pizza-zio.fr?subject=?
446;L'Avant Scene;8 Place Philippe Lebon, 59000, Лилль Франция;;http://www.facebook.com/LAvant-Scene-1680607002185749;tel:+33 3 20 57 36 29;mailto:resto.lavantscene@orange.fr?subject=?
447;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
448;Pure;4 Place du Marechal Leclerc, 59800, Лилль Франция;;https://www.facebook.com/purejojobar/;tel:+33 3 20 77 57 28;
449;Shahi Palais;14 rue d Amiens, 59800, Лилль Франция;;http://www.shahipalais.com;tel:+33 3 20 51 70 25;
450;Sweet Africa;14 rue des Postes, 59000, Лилль Франция;;http://tontonsallysweetafrica.fr/;tel:+33 3 20 18 16 53;
451;Au Paon D'Or;2 Place de Bethune, 59800, Лилль Франция;;http://www.aupaondor.fr/;tel:+33 3 20 42 83 52;mailto:cyrillepaondor@outlook.com?subject=?
452;Club Marot;16 rue de Pas, 59800, Лилль Франция;;http://clubmarot.fr;tel:+33 3 20 57 01 10;mailto:restaurant.clubmarot@gmail.com?subject=?
453;La Griotte;14 avenue du Peuple Belge, 59800, Лилль Франция;;https://www.lecerisier.com/fr/la-griotte/;tel:+33 3 74 49 49 49;mailto:bonjour@lecerisier.com?subject=?
454;L'estaminet Lillois;21 rue de la Barre, 59800, Лилль Франция;;http://www.lestaminet-lillois.fr;tel:+33 3 66 73 34 33;mailto:bienvenue@lestaminette.com?subject=?
455;All Pommodoro;155 rue Nationale, 59800, Лилль Франция;;http://all.pommodoro.free.fr/;tel:+33 3 20 54 50 59;
456;Pies and Potes;310 avenue de Dunkerque, 59130 Lambersart, Лилль Франция;;https://www.facebook.com/piesandpotes/;tel:+33 3 59 89 10 54;mailto:lesfilles@piesandpotes.fr?subject=?
457;Mamma Mia Pinseria Lille;11 Place du Concert, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Italian-Restaurant/Mamma-Mia-Lille-318452562043916/;tel:+33 6 74 21 61 88;
458;El Kantaoui;93 rue Roger Salengro, 59260, Лилль Франция;;http://smootheat.com/website/elkantaoui16;tel:+33 3 20 47 06 55;mailto:elkantaoui-restaurant@hotmail.fr?subject=?
459;L´Estaminet de Gand;50 rue de Gand, 59800, Лилль Франция;;http://www.estaminet-de-gand.fr/;tel:+33 3 74 45 56 28;
460;L'Orangerie;153 rue du General de Gaulle, 59110 La Madeleine, Лилль Франция;;http://www.restaurant-lorangerie.fr;tel:+33 6 44 30 52 00;mailto:lorangerie@nordnet.fr?subject=?
461;Le Bistrot de St So;17 boulevard Jean Baptiste Lebas, 59000, Лилль Франция;;;tel:+33 3 20 32 05 42;mailto:contact.lestso@gmail.com?subject=?
462;La Regalade;38 rue de Paris, 59800, Лилль Франция;;http://www.facebook.com/La-R%C3%A9galade-Cr%C3%AAperie-Lille-179781722036708/;tel:+33 3 20 54 69 90;
463;Mamma Mia Pinseria Lille;11 Place du Concert, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Italian-Restaurant/Mamma-Mia-Lille-318452562043916/;tel:+33 6 74 21 61 88;
464;La Banque Pizza & Aperitivo;36 Place Louise de Bettignies, 59800, Лилль Франция;;https://www.facebook.com/labanquepizza/;tel:+33 3 20 74 18 47;
465;Fives Thai Coffee;186 rue Pierre Legrand, 59800, Лилль Франция;;http://fivesthai.fr;tel:+33 9 82 24 91 58;mailto:contact@fivesthai.fr?subject=?
466;Allo Couscous;19 boulevard Montebello, 59000, Лилль Франция;;http://www.allo-couscous.net;tel:+33 3 20 40 27 37;mailto:contact@allo-couscous.net?subject=?
467;3 Brasseurs - Bistro'Pub;72 rue Jean Jaures, 59491 Вильнев-д'Аск, Лилль Франция;;https://restaurants.3brasseurs.com/fr/s/brasseurs/la-pilaterie/867;tel:+33 3 20 72 36 34;mailto:3707@les3brasseurs.com?subject=?
468;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
469;Noao;30 rue de Weppes, 59800, Лилль Франция;;https://www.facebook.com/Noaobar/;tel:+33 6 37 86 04 38;
470;Fleur de Lys;52 rue Nationale, 59700 Marcq-en-Baroeul, Лилль Франция;;;tel:+33 3 20 42 17 74;
471;Jaipur;175 rue de Paris, 59800, Лилль Франция;;http://jaipur-lille.fr/;tel:+33 3 20 88 20 18;mailto:restaurant@jaipur-lille.fr?subject=?
472;Le Bistronome;323 avenue du President Hoover, 59000, Лилль Франция;;;tel:+33 3 28 14 09 01;
473;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
474;Chez Mon Cousin;282 avenue de Dunkerque, 59130 Lambersart, Лилль Франция;;http://chezmoncousin.net/;tel:+33 3 62 13 42 88;mailto:chezmoncousin@gmail.com?subject=?
475;Le Toc;4 boulevard du Marechal Vaillant, 59800, Лилль Франция;;http://www.letoc-lille.fr;tel:+33 3 20 52 18 31;mailto:letoc.lille@gmail.com?subject=?
476;Maison Papillon;94 rue Nationale, 59800, Лилль Франция;;https://www.facebook.com/maisonpapillon59/;tel:+33 3 28 36 45 44;mailto:boulangerie.papillon@hotmail.com?subject=?
477;Square Café;8 Square Morisson, 59800, Лилль Франция;;http://square.restaurantsdelille.com/;tel:+33 3 20 54 64 51;
478;Chamss Restaurant;114 rue Jean Jaures, 59491 Вильнев-д'Аск, Лилль Франция;;http://www.restaurant-chamss.fr;tel:+33 3 20 83 19 45;
479;Le Napoleon;Place de la Gare 17 Place de la Gare, 59000, Лилль Франция;;http://www.hotel-napoleon-lille.com/;tel:+33 3 20 42 19 69;mailto:hotel-napoleon-lille@orange.fr?subject=?
480;L'exSeption;Chemin des Coulons, 59700 Marcq-en-Baroeul, Лилль Франция;;http://www.restaurant-exseption.fr/;tel:+33 3 60 86 02 24;mailto:restaurant-exseption@hotmail.fr?subject=?
481;Stephanie;14 B rue Michelet, 59290 Wasquehal, Лилль Франция;;http://www.stephanie-wasquehal.fr;tel:+33 3 20 80 51 08;
482;La Ferme Fleurie;29 Rue d'Aubers Herlies, 59134, Лилль Франция;;http://www.la-ferme-fleurie.fr;tel:+33 3 20 29 38 38;
483;La Squisita;208 rue Jean Jaures Village de la Marque, 59491 Вильнев-д'Аск, Лилль Франция;;http://www.pizzeria-la-squisita.fr;tel:+33 9 81 74 34 16;
484;L'Estaminet Gantois;224 rue de Paris En annexe à l'hôtel Hermitage Gantois, 59800, Лилль Франция;;http://www.hotelhermitagegantois.com/?page_id=248;tel:+33 3 20 85 30 30;mailto:contact@gantoislille.com?subject=?
485;La Pate Brisee;63 rue de la Monnaie, 59800, Лилль Франция;;http://www.lapatebrisee.fr/;tel:+33 3 20 74 29 00;mailto:lapatebriseelille@orange.fr?subject=?
486;Flandres Liban;127 rue des Postes, 59000, Лилль Франция;;http://www.flandresliban-restaurant-lille.fr;tel:+33 3 20 57 28 69;
487;Yol, Restaurant Kurde;13 Place Jacquard, 59800, Лилль Франция;;https://www.facebook.com/Yol-restaurant-kurde-1126956210683618/;tel:+33 9 50 25 56 57;
488;Thai Enjoy;5 rue Nicolas Leblanc, 59000, Лилль Франция;;http://www.thaienjoy.net/;tel:+33 6 42 84 69 80;
489;Bleu Canard;27 rue Pierre Mauroy, 59800, Лилль Франция;;http://www.bleucanard-lille.com/;;mailto:bleucanard.lille@gmail.com?subject=?
490;Club Marot;16 rue de Pas, 59800, Лилль Франция;;http://clubmarot.fr;tel:+33 3 20 57 01 10;mailto:restaurant.clubmarot@gmail.com?subject=?
491;bierbuik Bloemeke;19 rue Royale, 59800, Лилль Франция;;http://www.bierbuik.fr;;
492;Jet Lag;129 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/jetlagcrewlille/;tel:+33 3 20 14 30 05;
493;Made in Street hot dog;37 rue d Amiens, 59800, Лилль Франция;;http://www.madeinstreethotdog.fr;tel:+33 9 87 37 37 80;
494;L'Irish;5 avenue de Kaarst, 59110 La Madeleine, Лилль Франция;;http://irish.eatbu.com/?lang=fr;tel:+33 3 59 54 47 59;mailto:irish59110@gmail.com?subject=?
495;Chez Xav;Rue Jacquemars Gielee, 59800, Лилль Франция;;http://www.chezxav.com/carte;tel:+33 3 20 31 89 95;
496;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
497;Resto Lao;85 T rue du Molinel, 59700 Marcq-en-Baroeul, Лилль Франция;;http://www.facebook.com/RestoLao/;tel:+33 3 20 75 60 62;mailto:restau.lao@gmail.com?subject=?
498;Eat Salad;55 rue Nationale, 59800, Лилль Франция;;https://www.facebook.com/Eat-Salad-2138631249487643/;tel:+33 9 69 36 77 10;
499;Les Convives;18 rue Saint Andre, 59800, Лилль Франция;;https://lesconvives.fr/;tel:+33 9 61 61 18 60;
500;La Terrasse;85 rue du Molinel, 59800, Лилль Франция;;http://www.facebook.com/LaTerrasseLille;tel:+33 3 20 54 68 69;
501;L'Estaminet Gantois;224 rue de Paris En annexe à l'hôtel Hermitage Gantois, 59800, Лилль Франция;;http://www.hotelhermitagegantois.com/?page_id=248;tel:+33 3 20 85 30 30;mailto:contact@gantoislille.com?subject=?
502;Via Caro;1 rue de l Abbe Lemire, 59130 Lambersart, Лилль Франция;;http://www.viacaro.fr;tel:+33 3 61 50 79 24;
503;Aux-Indes;38/42 Rue de Thiers, 59800, Лилль Франция;;http://www.aux-indes.fr;tel:+33 3 20 21 02 66;mailto:auxindes@hotmail.com?subject=?
504;La Chaumine;439 avenue de Dunkerque, 59160 Ломм, Лилль Франция;;https://www.facebook.com/Restaurant-La-Chaumine-124478444248026/;tel:+33 3 20 09 95 92;
505;Polbert;2622 rue de Lille, 59262 Sainghin-en-Melantois, Лилль Франция;;http://www.polbert.fr;tel:+33 9 52 87 05 07;
506;WOKO Euralille;100 avenue Willy Brandt, 59800, Лилль Франция;;http://www.woko.fr/;tel:+33 3 74 11 71 98;mailto:euralille@woko.fr?subject=?
507;Mamma Mia Pinseria Lille;11 Place du Concert, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Italian-Restaurant/Mamma-Mia-Lille-318452562043916/;tel:+33 6 74 21 61 88;
508;Le Maroc;Boulevard de la Liberté, Лилль Франция;;http://www.lemaroc-lille.com;;
509;Homa Café Boutique;Rue des Tanneurs, 59800, Лилль Франция;;https://www.facebook.com/HOMA-Caf%C3%A9-Boutique-1122669371179923/;;
510;Restaurant Ankara;11 rue du Molinel, 59800, Лилль Франция;;http://ankara-1.lafourchette.rest;tel:+33 3 20 55 99 45;
511;La Cave aux Fioles;39 rue de Gand 39 Rue de Gand, 59800, Лилль Франция;;http://www.lacaveauxfioles.com/;tel:+33 3 20 55 18 43;mailto:contact@lacaveauxfioles.com?subject=?
512;l'Emilpates;203 rue de Solferino Pizzeria, Sur Place Ou a Emporter, 59000, Лилль Франция;;;tel:+33 3 20 31 79 76;
513;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
514;Le Petit Barbue D'anvers;3 avenue du Peuple Belge, 59800, Лилль Франция;;http://www.lepetitbarbue.fr/;tel:+33 3 20 06 81 65;mailto:lepetitbarbue@gmail.com?subject=?
515;Paradis221;221 boulevard de Tournai, 59650 Вильнев-д'Аск, Лилль Франция;;http://www.paradis221.com;tel:+33 3 20 67 04 65;
516;La Minitalie;Métropole lilloise, Лилль Франция;;http://www.minitalie.fr/;tel:+33 6 09 81 56 36;mailto:contact@minitalie.fr?subject=?
517;Le Bistrot Thai;Rue Thiers, Лилль Франция;;http://www.bistrot-thai.fr;tel:+33 3 20 50 93 92;
518;Au Cheval Blanc;56 rue des Sarrazins Wazemmes, 59000, Лилль Франция;;https://www.facebook.com/Le-Cheval-Blanc-Wazemmes-299066596925852/;tel:+33 3 20 40 65 41;
519;Club Marot;16 rue de Pas, 59800, Лилль Франция;;http://clubmarot.fr;tel:+33 3 20 57 01 10;mailto:restaurant.clubmarot@gmail.com?subject=?
520;Le Djurdjura;28 boulevard Jean Baptiste Lebas, 59000, Лилль Франция;;http://ledjurdjura.fr/;tel:+33 3 20 97 84 06;
521;Tumi;4 rue d Inkermann, 59000, Лилль Франция;;https://www.facebook.com/Tumi-Restaurant-2286309564819730/;tel:+33 6 22 82 90 98;
522;Le Jardin du Cloitre;Couvent des Minimes 17, Quai du Wault, 59000, Лилль Франция;;http://www.alliance-lille.com/restaurant/menus;tel:+33 3 20 30 62 62;
523;l'auberge du temps jadis;286 B rue de Solferino, 59000, Лилль Франция;;http://aubergedutempsjadis.fr;tel:+33 3 20 52 52 09;
524;Le Napoleon;Place de la Gare 17 Place de la Gare, 59000, Лилль Франция;;http://www.hotel-napoleon-lille.com/;tel:+33 3 20 42 19 69;mailto:hotel-napoleon-lille@orange.fr?subject=?
525;L'Idiot;23 rue de l Hopital Militaire, 59800, Лилль Франция;;https://www.facebook.com/LIdiot-618648994883177/;tel:+33 3 20 49 70 84;
526;Salsa Posada;9 rue Saint Andre, 59800, Лилль Франция;;http://www.latinacafe.fr;tel:+33 3 20 78 17 18;
527;Alexens Bar Restaurant;163bis Avenue de Bretagne Euratechnologies, 59000, Лилль Франция;;http://www.alexens.com/;tel:+33 3 20 44 04 04;mailto:contact@alexens.com?subject=?
528;Soleil d'Agadir;5 rue Princesse, 59800, Лилль Франция;;http://www.couscous-lille.fr/;tel:+33 3 20 31 49 71;mailto:contact@soleil-dagadir.com?subject=?
529;Les Petites Douceurs de Phuket;218 avenue de Dunkerque limite Lille, 59130 Lambersart, Лилль Франция;;http://les-petites-douceurs-de-phuket.business.site;tel:+33 3 20 65 62 36;
530;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
531;Basilic & Co Lille;80 rue Nationale, 59800, Лилль Франция;;http://basilic-and-co.com/restaurants/pizzeria-lille/;tel:+33 3 20 92 66 72;mailto:basilicandco.lille@gmail.com?subject=?
532;Dina;362 avenue de Dunkerque, 59130 Lambersart, Лилль Франция;;http://www.dina-patesfraiches.fr/;tel:+33 3 66 73 09 42;mailto:audrey.etlin@gmail.com?subject=?
533;Charlie's Delicatessen;40 rue Lepelletier, 59800, Лилль Франция;;https://www.facebook.com/Charliesdelicatessen;;
534;Restaurant Chinois Mian Dian;113 rue Meurein, 59800, Лилль Франция;;https://mian-dian.business.site/;tel:+33 6 80 96 42 18;
535;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
536;Pause;25 rue Pierre Mauroy, 59800, Лилль Франция;;http://www.facebook.com/pauselille;tel:+33 3 20 40 70 45;mailto:contact@pause-lille.com?subject=?
537;Soho Urban Food;14 rue Leon Trulin, 59800, Лилль Франция;;http://www.sohourbanfood.com;tel:+33 3 20 13 28 42;
538;Le Pizza Jazz;56 rue des Stations, 59800, Лилль Франция;;https://www.facebook.com/pizzajazz.lille/?fref=nf;tel:+33 3 20 57 79 72;mailto:pizzajazz59@gmail.com?subject=?
539;Saveurs du Maroc;123 rue Voltaire, 59370 Mons-en-Baroeul, Лилль Франция;;http://www.restaurant-saveursdumaroc.fr/index.html;tel:+33 3 20 47 59 59;
540;L'Estaminet Gantois;224 rue de Paris En annexe à l'hôtel Hermitage Gantois, 59800, Лилль Франция;;http://www.hotelhermitagegantois.com/?page_id=248;tel:+33 3 20 85 30 30;mailto:contact@gantoislille.com?subject=?
541;Oxalis Et Bergamote;44 Rue D’Angleterre, 59800, Лилль Франция;;http://oxalisetbergamote.fr/;tel:+33 9 87 03 16 27;mailto:contact@oxalisetbergamote.fr?subject=?
542;Le Pekin;171 rue du General de Gaulle, 59110 La Madeleine, Лилль Франция;;;tel:+33 3 20 31 19 73;
543;Aspendos;10 rue des Sarrasins, 59000, Лилль Франция;;http://www.aspendos.fr/;tel:+33 3 20 13 62 65;mailto:eyisantemsi@hotmail.fr?subject=?
544;Les Fins Gourmets Aveyronnais;26 rue des Vieux Murs, 59800, Лилль Франция;;http://www.facebook.com/pages/Les-fins-gourmets-Aveyronnais/1571191519775784;tel:+33 9 54 24 82 86;mailto:lessaveursauthentiques@gmail.com?subject=?
545;Frite ch'timi;Avenue de Dunkerque Métro Pont Supérieur, 59160 Ломм, Лилль Франция;;;tel:+33 6 66 97 08 25;
546;Mamma Mia Pinseria Lille;11 Place du Concert, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Italian-Restaurant/Mamma-Mia-Lille-318452562043916/;tel:+33 6 74 21 61 88;
547;Chopsticks & Co;Place des Buisses Gare Lille Flandres, 59800, Лилль Франция;;https://www.facebook.com/ChopsticksnCo/;tel:+33 3 20 50 02 80;mailto:chopsticksnco.gare@gmail.com?subject=?
548;Los 3 compadres;80 rue Brule Maison, 59000, Лилль Франция;;http://www.los3compadres.com/fr;tel:+33 3 20 92 55 75;
549;Le Bistrot du Chti;13 rue d Orléans, 59650 Вильнев-д'Аск, Лилль Франция;;;tel:+33 3 20 34 16 86;
550;guerino;577 avenue de la Republique, 59700 Marcq-en-Baroeul, Лилль Франция;;http://www.chtizz.fr/ristorante-guerino-marcq-en-baroeul;tel:+33 3 20 51 99 46;
551;Club Marot;16 rue de Pas, 59800, Лилль Франция;;http://clubmarot.fr;tel:+33 3 20 57 01 10;mailto:restaurant.clubmarot@gmail.com?subject=?
552;Chez tizote;251 avenue de Dunkerque, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Bar/Chez-tizote-109351867124691/;tel:+33 6 61 01 45 68;
553;L'Ecume des Mers;10 rue de Pas, 59800, Лилль Франция;;http://www.ecume-des-mers.com;tel:+33 3 20 54 95 40;mailto:ecumedesmers@gmail.com?subject=?
554;Le Petrouchka Cabaret;67 rue Royale, 59800, Лилль Франция;;http://www.lepetrouchka.com;tel:+33 3 20 31 41 98;mailto:contact@lepetrouchka.com?subject=?
555;Shun Boy;17 rue du Mal de Lattre de Tassigny, 59800, Лилль Франция;;http://shunboy.fr;tel:+33 3 20 44 80 65;
556;Le Jaja;36 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/JajaLille/;tel:+33 3 20 51 83 73;
557;La Petite Auberge;2 rue de Quesnoy, 59118 Wambrechies, Лилль Франция;;http://www.petiteaubergewambrechies.fr;tel:+33 3 20 55 28 63;mailto:liagre.c@free.fr?subject=?
558;BEERS & CO;8 avenue du grand Cottignies, 59290 Wasquehal, Лилль Франция;;http://www.beers-and-co.fr/wasquehal.php;tel:+33 3 20 66 35 35;mailto:beersandcowasquehal@orange.fr?subject=?
559;La Tête Dans L'Cru;64 Bd Clemenceau, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/La-t%C3%AAte-dans-lcru-1897156253939214/;tel:+33 3 20 21 08 45;
560;La Terrasse du Parc;777, Pont de Flandre Hotel Casino Barriere, 59777, Лилль Франция;;http://www.casinosbarriere.com/fr/lille/la-terrasse-du-parc.html;tel:+33 3 28 14 47 00;mailto:terlille@groupebarriere.com?subject=?
561;L'Estaminet Gantois;224 rue de Paris En annexe à l'hôtel Hermitage Gantois, 59800, Лилль Франция;;http://www.hotelhermitagegantois.com/?page_id=248;tel:+33 3 20 85 30 30;mailto:contact@gantoislille.com?subject=?
562;Les Domaines Qui Montent;Rue de l'Hôpital Militaire, 59800, Лилль Франция;;http://www.lesdomainesquimontent.com/lille-59000-caviste-epicerie-fine;tel:+33 9 67 03 86 47;mailto:ldqm.lille@gmail.com?subject=?
563;Le Romarin;104 avenue de la Republique Face A Arret Tram Le Romarin, 59110 La Madeleine, Лилль Франция;;http://www.bistrot-du-romarin.fr;tel:+33 3 20 55 57 15;
564;Pizzeria Nono;870 avenue de Dunkerque, 59160 Ломм, Лилль Франция;;https://www.facebook.com/Pizzeria-Nono-1605748496389514/?ref=br_rs;tel:+33 3 20 93 59 22;
565;La Bedaine de Bacchus;42 rue de la Monnaie, 59800, Лилль Франция;;http://www.labedainedebacchus.fr/;tel:+33 3 20 06 17 79;mailto:bedainedebacchus.lille@gmail.com?subject=?
566;Club Marot;16 rue de Pas, 59800, Лилль Франция;;http://clubmarot.fr;tel:+33 3 20 57 01 10;mailto:restaurant.clubmarot@gmail.com?subject=?
567;Pho 117;117 rue Leon Gambetta, 59000, Лилль Франция;;https://www.facebook.com/Ph%E1%BB%9F-117-Restaurant-Vietnamien-1441707492714835/;tel:+33 3 20 30 71 28;mailto:celine.robineau051@hotmail.fr?subject=?
568;Tir Na Nog;30 Place Philippe Lebon, 59000, Лилль Франция;;http://www.tirnanog.fr;tel:+33 3 20 54 66 69;mailto:contact@tirnanog.fr?subject=?
569;Le Coq Hardi;Quartier Centre 44 Place du General de Gaulle, 59000, Лилль Франция;;http://coq-hardi.fr;tel:+33 3 20 55 21 08;
570;Fresh Burritos;61 rue de Bethune, 59800, Лилль Франция;;http://www.freshburritos.com;tel:+33 3 20 92 76 17;
571;Emilie and the Cool Kids;6 rue Jean Roisin, 59800, Лилль Франция;;;tel:+33 3 20 11 12 36;
572;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
573;Hippopotamus;Avenue de I'avenir Centre Commercial Héron Parc, 59650 Вильнев-д'Аск, Лилль Франция;;https://restaurants.hippopotamus.fr/hippopotamus-steakhouse-0959664f7fb0;tel:+33 3 20 19 47 41;
574;Villa Iacazio;2 avenue de l Amiral Courbet, 59130 Lambersart, Лилль Франция;;;tel:+33 3 20 09 73 87;
575;L’Oeil;304 avenue de Lattre de Tassigny, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/restaurantaloeil/;tel:+33 3 20 98 71 80;
576;La Grange;72 rue Albert Thomas, 59160 Ломм, Лилль Франция;;http://www.restaurant-lagrange.fr;tel:+33 3 20 92 79 67;mailto:contact@restaurant-lagrange.fr?subject=?
577;le piccolo mondo;2 rue des Molfonds, 59800, Лилль Франция;;http://www.lepiccolomondo.com;tel:+33 3 20 30 82 22;mailto:lepiccolomondo@orange.fr?subject=?
578;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
579;Le Mazafran;13 rue du Molinel, 59800, Лилль Франция;;http://www.lemazafran.fr;tel:+33 3 20 55 88 27;
580;L'Assiette au Bœuf;98 avenue de Flandre, 59491 Вильнев-д'Аск, Лилль Франция;;http://www.assietteauboeuf.fr;tel:+33 3 20 72 40 30;mailto:villeneuvedascq@assietteauboeuf.fr?subject=?
581;Berceau d'Afrique;125 rue de Douai, 59000, Лилль Франция;;http://berceaudafrique.com;tel:+33 9 70 99 88 95;mailto:berceauafrique@gmail.com?subject=?
582;Soko Thaï;11 rue Jules Guesde, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/pg/soko.thai/reviews/?ref=page_internal;tel:+33 3 20 55 88 67;mailto:soko.thai.contact@gmail.com?subject=?
583;Mamma Mia Pinseria Lille;11 Place du Concert, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Italian-Restaurant/Mamma-Mia-Lille-318452562043916/;tel:+33 6 74 21 61 88;
584;O'Mulligans;90 avenue Foch, 59700 Marcq-en-Baroeul, Лилль Франция;;http://www.facebook.com/irishpubomulligans/;tel:+33 3 20 72 38 16;
585;Pizza Zio;4 rue Vincent Van Gogh, 59810 Lesquin, Лилль Франция;;https://www.pizza-zio.fr/restaurant-5-lesquin;tel:+33 3 20 37 96 87;
586;Mother;29 boulevard Jean Baptiste Lebas, 59000, Лилль Франция;;http://www.facebook.com/motherlille;tel:+33 9 53 37 86 25;mailto:motherbarlille@gmail.com?subject=?
587;Le Braisé;107 rue de Douai, 59000, Лилль Франция;;http://www.lebraise.fr;tel:+33 3 66 19 07 03;mailto:inside@lebraise.com?subject=?
588;Au Chat Voir Vivre;158 rue Leon Gambetta, 59000, Лилль Франция;;https://www.facebook.com/Au-chat-voir-vivre-488367267995840/;;mailto:cdestree@hotmail.fr?subject=?
589;time cook;141 rue Nationale 141 Rue Nationale, 59800, Лилль Франция;;http://time-cook.fr/;tel:+33 3 20 06 25 27;
590;Tokyo Express;133 rue Colbert, 59000, Лилль Франция;;https://www.facebook.com/pages/TOKYO-EXPRESS/207596782594916;tel:+33 6 29 42 54 21;
591;Beers and Co;219 boulevard de Tournai Parking gratuit, 59650 Вильнев-д'Аск, Лилль Франция;;http://www.beers-and-co.fr;tel:+33 3 20 67 04 59;mailto:beersandco@orange.fr?subject=?
592;Les Loges;27 Rue Lefèvre Angle du Boulevard du Président Hoover, 59000, Лилль Франция;;http://www.leslogesrestaurant.com/;tel:+33 3 20 46 93 25;mailto:direction@leslogesrestaurant.fr?subject=?
593;Mamma Mia Pinseria Lille;11 Place du Concert, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Italian-Restaurant/Mamma-Mia-Lille-318452562043916/;tel:+33 6 74 21 61 88;
594;SOHO Urban Food;223 boulevard de Tournai, 59650 Вильнев-д'Аск, Лилль Франция;;http://www.sohourbanfood.com;tel:+33 3 20 34 90 87;
595;Le Comptoir de Cana;38 rue des Bouchers, 59800, Лилль Франция;;http://www.lecomptoirdecana.fr/;tel:+33 9 81 72 92 81;mailto:lecomptoirdecana@gmail.com?subject=?
596;galata kebab;192 rue Jean Jaures, 59491 Вильнев-д'Аск, Лилль Франция;;http://galata-kebab-vdascq.business.site/;tel:+33 3 20 82 52 66;
597;Chez Armand;1 rue des Molfonds, 59800, Лилль Франция;;http://chez-armand.lafourchette.rest/en_GB/;tel:+33 3 20 54 97 87;
